finding_id,asset_id,hostname,severity,cvss_score,risk_score,cve_id,vuln_title,mitre_tactic,cisa_kev,exploited_in_wild,status,days_open,sla_days,sla_breached,detected_date,last_seen_date,source,owner_team,owner_email,region,asset_type,os_family,remediation
FND-013830,AST-000115,web-prd-usw-5512,Medium,6.8,6.5,CVE-2022-41040,Exchange SSRF,InitialAccess,0,0,Open,92,90,1,2024-11-01,2025-01-28,Defender,Messaging Team,msg.alerts@example.com,US,Server,Windows,Apply Exchange updates
FND-013831,AST-000101,web-prd-usw-0042,Critical,10.0,10.0,CVE-2021-44228,Log4Shell RCE,RemoteCodeExecution,1,1,Open,120,7,1,2024-10-05,2025-02-01,Qualys,AppSec Team,appsec.alerts@example.com,US,Server,Linux,Upgrade Log4j immediately
FND-013832,AST-000102,api-prd-usw-1123,Critical,9.8,9.6,CVE-2020-1472,Zerologon,PrivilegeEscalation,1,1,Open,95,7,1,2024-11-01,2025-02-01,Defender,IAM Team,iam.alerts@example.com,US,Server,Windows,Patch domain controllers
FND-013833,AST-000103,db-prd-in1-2301,High,9.1,8.9,CVE-2023-34362,MOVEit SQLi,DataExfiltration,1,1,In Progress,42,30,1,2024-12-20,2025-02-01,Tenable,AppSec Team,appsec.alerts@example.com,IND,Database,Linux,Patch MOVEit and rotate creds
FND-013834,AST-000104,win-prd-euw-8891,High,8.8,8.7,CVE-2019-0708,BlueKeep,RemoteCodeExecution,1,0,Open,60,30,1,2024-12-05,2025-01-28,Qualys,Endpoint Team,endpoint.alerts@example.com,EU,Workstation,Windows,Patch Windows and restrict RDP
FND-013835,AST-000105,k8s-prd-usw-7712,Critical,9.8,9.9,CVE-2022-22965,Spring4Shell,RemoteCodeExecution,1,1,Open,75,7,1,2024-11-20,2025-02-03,Snyk,Cloud Team,cloud.alerts@example.com,US,Container,ContainerOS,Upgrade Spring framework
FND-013836,AST-000106,mail-prd-use-3321,High,9.8,9.3,CVE-2023-23397,Outlook NTLM Leak,CredentialAccess,1,1,Mitigated,20,30,0,2025-01-05,2025-01-27,Defender,Endpoint Team,endpoint.alerts@example.com,US,Laptop,Windows,Apply Outlook patch
FND-013837,AST-000107,net-prd-apac-1209,Critical,9.8,9.6,CVE-2023-46747,F5 BIG-IP Auth Bypass,InitialAccess,1,0,Open,35,7,1,2024-12-30,2025-02-02,Qualys,Network Team,net.alerts@example.com,APAC,NetworkDevice,NetworkOS,Patch BIG-IP firmware
FND-013838,AST-000108,collab-prd-usw-8821,High,9.4,9.1,CVE-2023-3519,Citrix NetScaler RCE,InitialAccess,1,1,Open,40,30,1,2024-12-25,2025-02-01,Rapid7,Collaboration Team,collab.alerts@example.com,US,Server,Linux,Apply Citrix updates
FND-013839,AST-000109,print-prd-euw-4421,Medium,7.8,7.4,CVE-2021-34527,PrintNightmare,PrivilegeEscalation,0,0,Open,110,90,1,2024-10-15,2025-01-30,Defender,IT Team,it.alerts@example.com,EU,Server,Windows,Disable print spooler
FND-013840,AST-000110,vc-prd-usw-9921,Critical,9.8,9.7,CVE-2021-21985,vCenter RCE,RemoteCodeExecution,1,1,Open,55,7,1,2024-12-10,2025-02-03,Qualys,Cloud Team,cloud.alerts@example.com,US,Server,Linux,Patch vCenter
FND-013841,AST-000111,api-prd-usw-2044,High,8.6,8.3,CVE-2022-30190,Follina MSDT,Execution,0,0,Open,88,30,1,2024-11-15,2025-01-29,Defender,Endpoint Team,endpoint.alerts@example.com,US,Workstation,Windows,Disable MSDT
FND-013842,AST-000112,web-prd-euw-7710,High,8.4,8.1,CVE-2023-20887,VMware Auth Bypass,InitialAccess,1,0,Open,62,30,1,2024-12-01,2025-01-31,Qualys,Cloud Team,cloud.alerts@example.com,EU,Server,Linux,Patch VMware products
FND-013843,AST-000113,db-prd-apac-3302,Critical,9.6,9.5,CVE-2020-0601,CryptoAPI Spoofing,DefenseEvasion,1,1,Open,130,7,1,2024-09-25,2025-02-01,Defender,IAM Team,iam.alerts@example.com,APAC,Server,Windows,Apply Microsoft patch
FND-013844,AST-000114,api-prd-in1-9931,High,8.9,8.6,CVE-2023-27997,FortiOS Heap Overflow,InitialAccess,1,1,Open,48,30,1,2024-12-18,2025-02-01,Qualys,Network Team,net.alerts@example.com,IND,NetworkDevice,NetworkOS,Upgrade FortiOS
FND-013845,AST-000115,web-prd-usw-5512,Medium,6.8,6.5,CVE-2022-41040,Exchange SSRF,InitialAccess,0,0,Open,92,90,1,2024-11-01,2025-01-28,Defender,Messaging Team,msg.alerts@example.com,US,Server,Windows,Apply Exchange updates
FND-013846,AST-000101,web-prd-usw-0042,Critical,10.0,10.0,CVE-2021-44228,Log4Shell RCE,RemoteCodeExecution,1,1,Open,120,7,1,2024-10-05,2025-02-01,Qualys,AppSec Team,appsec.alerts@example.com,US,Server,Linux,Upgrade Log4j immediately
FND-013847,AST-000102,api-prd-usw-1123,Critical,9.8,9.6,CVE-2020-1472,Zerologon,PrivilegeEscalation,1,1,Open,95,7,1,2024-11-01,2025-02-01,Defender,IAM Team,iam.alerts@example.com,US,Server,Windows,Patch domain controllers
FND-013848,AST-000103,db-prd-in1-2301,High,9.1,8.9,CVE-2023-34362,MOVEit SQLi,DataExfiltration,1,1,In Progress,42,30,1,2024-12-20,2025-02-01,Tenable,AppSec Team,appsec.alerts@example.com,IND,Database,Linux,Patch MOVEit and rotate creds
FND-013849,AST-000104,win-prd-euw-8891,High,8.8,8.7,CVE-2019-0708,BlueKeep,RemoteCodeExecution,1,0,Open,60,30,1,2024-12-05,2025-01-28,Qualys,Endpoint Team,endpoint.alerts@example.com,EU,Workstation,Windows,Patch Windows and restrict RDP
FND-013850,AST-000105,k8s-prd-usw-7712,Critical,9.8,9.9,CVE-2022-22965,Spring4Shell,RemoteCodeExecution,1,1,Open,75,7,1,2024-11-20,2025-02-03,Snyk,Cloud Team,cloud.alerts@example.com,US,Container,ContainerOS,Upgrade Spring framework
FND-013851,AST-000106,mail-prd-use-3321,High,9.8,9.3,CVE-2023-23397,Outlook NTLM Leak,CredentialAccess,1,1,Mitigated,20,30,0,2025-01-05,2025-01-27,Defender,Endpoint Team,endpoint.alerts@example.com,US,Laptop,Windows,Apply Outlook patch
FND-013852,AST-000107,net-prd-apac-1209,Critical,9.8,9.6,CVE-2023-46747,F5 BIG-IP Auth Bypass,InitialAccess,1,0,Open,35,7,1,2024-12-30,2025-02-02,Qualys,Network Team,net.alerts@example.com,APAC,NetworkDevice,NetworkOS,Patch BIG-IP firmware
FND-013853,AST-000108,collab-prd-usw-8821,High,9.4,9.1,CVE-2023-3519,Citrix NetScaler RCE,InitialAccess,1,1,Open,40,30,1,2024-12-25,2025-02-01,Rapid7,Collaboration Team,collab.alerts@example.com,US,Server,Linux,Apply Citrix updates
FND-013854,AST-000109,print-prd-euw-4421,Medium,7.8,7.4,CVE-2021-34527,PrintNightmare,PrivilegeEscalation,0,0,Open,110,90,1,2024-10-15,2025-01-30,Defender,IT Team,it.alerts@example.com,EU,Server,Windows,Disable print spooler
FND-013855,AST-000110,vc-prd-usw-9921,Critical,9.8,9.7,CVE-2021-21985,vCenter RCE,RemoteCodeExecution,1,1,Open,55,7,1,2024-12-10,2025-02-03,Qualys,Cloud Team,cloud.alerts@example.com,US,Server,Linux,Patch vCenter
FND-013856,AST-000111,api-prd-usw-2044,High,8.6,8.3,CVE-2022-30190,Follina MSDT,Execution,0,0,Open,88,30,1,2024-11-15,2025-01-29,Defender,Endpoint Team,endpoint.alerts@example.com,US,Workstation,Windows,Disable MSDT
FND-013857,AST-000112,web-prd-euw-7710,High,8.4,8.1,CVE-2023-20887,VMware Auth Bypass,InitialAccess,1,0,Open,62,30,1,2024-12-01,2025-01-31,Qualys,Cloud Team,cloud.alerts@example.com,EU,Server,Linux,Patch VMware products
FND-013858,AST-000113,db-prd-apac-3302,Critical,9.6,9.5,CVE-2020-0601,CryptoAPI Spoofing,DefenseEvasion,1,1,Open,130,7,1,2024-09-25,2025-02-01,Defender,IAM Team,iam.alerts@example.com,APAC,Server,Windows,Apply Microsoft patch
FND-013859,AST-000114,api-prd-in1-9931,High,8.9,8.6,CVE-2023-27997,FortiOS Heap Overflow,InitialAccess,1,1,Open,48,30,1,2024-12-18,2025-02-01,Qualys,Network Team,net.alerts@example.com,IND,NetworkDevice,NetworkOS,Upgrade FortiOS
FND-013860,AST-000115,web-prd-usw-5512,Medium,6.8,6.5,CVE-2022-41040,Exchange SSRF,InitialAccess,0,0,Open,92,90,1,2024-11-01,2025-01-28,Defender,Messaging Team,msg.alerts@example.com,US,Server,Windows,Apply Exchange updates
FND-013861,AST-000101,web-prd-usw-0042,Critical,10.0,10.0,CVE-2021-44228,Log4Shell RCE,RemoteCodeExecution,1,1,Open,120,7,1,2024-10-05,2025-02-01,Qualys,AppSec Team,appsec.alerts@example.com,US,Server,Linux,Upgrade Log4j immediately
FND-013862,AST-000102,api-prd-usw-1123,Critical,9.8,9.6,CVE-2020-1472,Zerologon,PrivilegeEscalation,1,1,Open,95,7,1,2024-11-01,2025-02-01,Defender,IAM Team,iam.alerts@example.com,US,Server,Windows,Patch domain controllers
FND-013863,AST-000103,db-prd-in1-2301,High,9.1,8.9,CVE-2023-34362,MOVEit SQLi,DataExfiltration,1,1,In Progress,42,30,1,2024-12-20,2025-02-01,Tenable,AppSec Team,appsec.alerts@example.com,IND,Database,Linux,Patch MOVEit and rotate creds
FND-013864,AST-000104,win-prd-euw-8891,High,8.8,8.7,CVE-2019-0708,BlueKeep,RemoteCodeExecution,1,0,Open,60,30,1,2024-12-05,2025-01-28,Qualys,Endpoint Team,endpoint.alerts@example.com,EU,Workstation,Windows,Patch Windows and restrict RDP
FND-013865,AST-000105,k8s-prd-usw-7712,Critical,9.8,9.9,CVE-2022-22965,Spring4Shell,RemoteCodeExecution,1,1,Open,75,7,1,2024-11-20,2025-02-03,Snyk,Cloud Team,cloud.alerts@example.com,US,Container,ContainerOS,Upgrade Spring framework
FND-013866,AST-000106,mail-prd-use-3321,High,9.8,9.3,CVE-2023-23397,Outlook NTLM Leak,CredentialAccess,1,1,Mitigated,20,30,0,2025-01-05,2025-01-27,Defender,Endpoint Team,endpoint.alerts@example.com,US,Laptop,Windows,Apply Outlook patch
FND-013867,AST-000107,net-prd-apac-1209,Critical,9.8,9.6,CVE-2023-46747,F5 BIG-IP Auth Bypass,InitialAccess,1,0,Open,35,7,1,2024-12-30,2025-02-02,Qualys,Network Team,net.alerts@example.com,APAC,NetworkDevice,NetworkOS,Patch BIG-IP firmware
FND-013868,AST-000108,collab-prd-usw-8821,High,9.4,9.1,CVE-2023-3519,Citrix NetScaler RCE,InitialAccess,1,1,Open,40,30,1,2024-12-25,2025-02-01,Rapid7,Collaboration Team,collab.alerts@example.com,US,Server,Linux,Apply Citrix updates
FND-013869,AST-000109,print-prd-euw-4421,Medium,7.8,7.4,CVE-2021-34527,PrintNightmare,PrivilegeEscalation,0,0,Open,110,90,1,2024-10-15,2025-01-30,Defender,IT Team,it.alerts@example.com,EU,Server,Windows,Disable print spooler
FND-013870,AST-000110,vc-prd-usw-9921,Critical,9.8,9.7,CVE-2021-21985,vCenter RCE,RemoteCodeExecution,1,1,Open,55,7,1,2024-12-10,2025-02-03,Qualys,Cloud Team,cloud.alerts@example.com,US,Server,Linux,Patch vCenter
FND-013871,AST-000111,api-prd-usw-2044,High,8.6,8.3,CVE-2022-30190,Follina MSDT,Execution,0,0,Open,88,30,1,2024-11-15,2025-01-29,Defender,Endpoint Team,endpoint.alerts@example.com,US,Workstation,Windows,Disable MSDT
FND-013872,AST-000112,web-prd-euw-7710,High,8.4,8.1,CVE-2023-20887,VMware Auth Bypass,InitialAccess,1,0,Open,62,30,1,2024-12-01,2025-01-31,Qualys,Cloud Team,cloud.alerts@example.com,EU,Server,Linux,Patch VMware products
FND-013873,AST-000113,db-prd-apac-3302,Critical,9.6,9.5,CVE-2020-0601,CryptoAPI Spoofing,DefenseEvasion,1,1,Open,130,7,1,2024-09-25,2025-02-01,Defender,IAM Team,iam.alerts@example.com,APAC,Server,Windows,Apply Microsoft patch
FND-013874,AST-000114,api-prd-in1-9931,High,8.9,8.6,CVE-2023-27997,FortiOS Heap Overflow,InitialAccess,1,1,Open,48,30,1,2024-12-18,2025-02-01,Qualys,Network Team,net.alerts@example.com,IND,NetworkDevice,NetworkOS,Upgrade FortiOS
FND-013875,AST-000115,web-prd-usw-5512,Medium,6.8,6.5,CVE-2022-41040,Exchange SSRF,InitialAccess,0,0,Open,92,90,1,2024-11-01,2025-01-28,Defender,Messaging Team,msg.alerts@example.com,US,Server,Windows,Apply Exchange updates
FND-013876,AST-000101,web-prd-usw-0042,Critical,10.0,10.0,CVE-2021-44228,Log4Shell RCE,RemoteCodeExecution,1,1,Open,120,7,1,2024-10-05,2025-02-01,Qualys,AppSec Team,appsec.alerts@example.com,US,Server,Linux,Upgrade Log4j immediately
FND-013877,AST-000102,api-prd-usw-1123,Critical,9.8,9.6,CVE-2020-1472,Zerologon,PrivilegeEscalation,1,1,Open,95,7,1,2024-11-01,2025-02-01,Defender,IAM Team,iam.alerts@example.com,US,Server,Windows,Patch domain controllers
FND-013878,AST-000103,db-prd-in1-2301,High,9.1,8.9,CVE-2023-34362,MOVEit SQLi,DataExfiltration,1,1,In Progress,42,30,1,2024-12-20,2025-02-01,Tenable,AppSec Team,appsec.alerts@example.com,IND,Database,Linux,Patch MOVEit and rotate creds
FND-013879,AST-000104,win-prd-euw-8891,High,8.8,8.7,CVE-2019-0708,BlueKeep,RemoteCodeExecution,1,0,Open,60,30,1,2024-12-05,2025-01-28,Qualys,Endpoint Team,endpoint.alerts@example.com,EU,Workstation,Windows,Patch Windows and restrict RDP
FND-013880,AST-000105,k8s-prd-usw-7712,Critical,9.8,9.9,CVE-2022-22965,Spring4Shell,RemoteCodeExecution,1,1,Open,75,7,1,2024-11-20,2025-02-03,Snyk,Cloud Team,cloud.alerts@example.com,US,Container,ContainerOS,Upgrade Spring framework
FND-013881,AST-000106,mail-prd-use-3321,High,9.8,9.3,CVE-2023-23397,Outlook NTLM Leak,CredentialAccess,1,1,Mitigated,20,30,0,2025-01-05,2025-01-27,Defender,Endpoint Team,endpoint.alerts@example.com,US,Laptop,Windows,Apply Outlook patch
FND-013882,AST-000107,net-prd-apac-1209,Critical,9.8,9.6,CVE-2023-46747,F5 BIG-IP Auth Bypass,InitialAccess,1,0,Open,35,7,1,2024-12-30,2025-02-02,Qualys,Network Team,net.alerts@example.com,APAC,NetworkDevice,NetworkOS,Patch BIG-IP firmware
FND-013883,AST-000108,collab-prd-usw-8821,High,9.4,9.1,CVE-2023-3519,Citrix NetScaler RCE,InitialAccess,1,1,Open,40,30,1,2024-12-25,2025-02-01,Rapid7,Collaboration Team,collab.alerts@example.com,US,Server,Linux,Apply Citrix updates
FND-013884,AST-000109,print-prd-euw-4421,Medium,7.8,7.4,CVE-2021-34527,PrintNightmare,PrivilegeEscalation,0,0,Open,110,90,1,2024-10-15,2025-01-30,Defender,IT Team,it.alerts@example.com,EU,Server,Windows,Disable print spooler
FND-013885,AST-000110,vc-prd-usw-9921,Critical,9.8,9.7,CVE-2021-21985,vCenter RCE,RemoteCodeExecution,1,1,Open,55,7,1,2024-12-10,2025-02-03,Qualys,Cloud Team,cloud.alerts@example.com,US,Server,Linux,Patch vCenter
FND-013886,AST-000111,api-prd-usw-2044,High,8.6,8.3,CVE-2022-30190,Follina MSDT,Execution,0,0,Open,88,30,1,2024-11-15,2025-01-29,Defender,Endpoint Team,endpoint.alerts@example.com,US,Workstation,Windows,Disable MSDT
FND-013887,AST-000112,web-prd-euw-7710,High,8.4,8.1,CVE-2023-20887,VMware Auth Bypass,InitialAccess,1,0,Open,62,30,1,2024-12-01,2025-01-31,Qualys,Cloud Team,cloud.alerts@example.com,EU,Server,Linux,Patch VMware products
FND-013888,AST-000113,db-prd-apac-3302,Critical,9.6,9.5,CVE-2020-0601,CryptoAPI Spoofing,DefenseEvasion,1,1,Open,130,7,1,2024-09-25,2025-02-01,Defender,IAM Team,iam.alerts@example.com,APAC,Server,Windows,Apply Microsoft patch
FND-013889,AST-000114,api-prd-in1-9931,High,8.9,8.6,CVE-2023-27997,FortiOS Heap Overflow,InitialAccess,1,1,Open,48,30,1,2024-12-18,2025-02-01,Qualys,Network Team,net.alerts@example.com,IND,NetworkDevice,NetworkOS,Upgrade FortiOS
FND-013890,AST-000115,web-prd-usw-5512,Medium,6.8,6.5,CVE-2022-41040,Exchange SSRF,InitialAccess,0,0,Open,92,90,1,2024-11-01,2025-01-28,Defender,Messaging Team,msg.alerts@example.com,US,Server,Windows,Apply Exchange updates
FND-013891,AST-000101,web-prd-usw-0042,Critical,10.0,10.0,CVE-2021-44228,Log4Shell RCE,RemoteCodeExecution,1,1,Open,120,7,1,2024-10-05,2025-02-01,Qualys,AppSec Team,appsec.alerts@example.com,US,Server,Linux,Upgrade Log4j immediately
FND-013892,AST-000102,api-prd-usw-1123,Critical,9.8,9.6,CVE-2020-1472,Zerologon,PrivilegeEscalation,1,1,Open,95,7,1,2024-11-01,2025-02-01,Defender,IAM Team,iam.alerts@example.com,US,Server,Windows,Patch domain controllers
FND-013893,AST-000103,db-prd-in1-2301,High,9.1,8.9,CVE-2023-34362,MOVEit SQLi,DataExfiltration,1,1,In Progress,42,30,1,2024-12-20,2025-02-01,Tenable,AppSec Team,appsec.alerts@example.com,IND,Database,Linux,Patch MOVEit and rotate creds
FND-013894,AST-000104,win-prd-euw-8891,High,8.8,8.7,CVE-2019-0708,BlueKeep,RemoteCodeExecution,1,0,Open,60,30,1,2024-12-05,2025-01-28,Qualys,Endpoint Team,endpoint.alerts@example.com,EU,Workstation,Windows,Patch Windows and restrict RDP
FND-013895,AST-000105,k8s-prd-usw-7712,Critical,9.8,9.9,CVE-2022-22965,Spring4Shell,RemoteCodeExecution,1,1,Open,75,7,1,2024-11-20,2025-02-03,Snyk,Cloud Team,cloud.alerts@example.com,US,Container,ContainerOS,Upgrade Spring framework
FND-013896,AST-000106,mail-prd-use-3321,High,9.8,9.3,CVE-2023-23397,Outlook NTLM Leak,CredentialAccess,1,1,Mitigated,20,30,0,2025-01-05,2025-01-27,Defender,Endpoint Team,endpoint.alerts@example.com,US,Laptop,Windows,Apply Outlook patch
FND-013897,AST-000107,net-prd-apac-1209,Critical,9.8,9.6,CVE-2023-46747,F5 BIG-IP Auth Bypass,InitialAccess,1,0,Open,35,7,1,2024-12-30,2025-02-02,Qualys,Network Team,net.alerts@example.com,APAC,NetworkDevice,NetworkOS,Patch BIG-IP firmware
FND-013898,AST-000108,collab-prd-usw-8821,High,9.4,9.1,CVE-2023-3519,Citrix NetScaler RCE,InitialAccess,1,1,Open,40,30,1,2024-12-25,2025-02-01,Rapid7,Collaboration Team,collab.alerts@example.com,US,Server,Linux,Apply Citrix updates
FND-013899,AST-000109,print-prd-euw-4421,Medium,7.8,7.4,CVE-2021-34527,PrintNightmare,PrivilegeEscalation,0,0,Open,110,90,1,2024-10-15,2025-01-30,Defender,IT Team,it.alerts@example.com,EU,Server,Windows,Disable print spooler
FND-013900,AST-000110,vc-prd-usw-9921,Critical,9.8,9.7,CVE-2021-21985,vCenter RCE,RemoteCodeExecution,1,1,Open,55,7,1,2024-12-10,2025-02-03,Qualys,Cloud Team,cloud.alerts@example.com,US,Server,Linux,Patch vCenter
FND-013901,AST-000111,api-prd-usw-2044,High,8.6,8.3,CVE-2022-30190,Follina MSDT,Execution,0,0,Open,88,30,1,2024-11-15,2025-01-29,Defender,Endpoint Team,endpoint.alerts@example.com,US,Workstation,Windows,Disable MSDT
FND-013902,AST-000112,web-prd-euw-7710,High,8.4,8.1,CVE-2023-20887,VMware Auth Bypass,InitialAccess,1,0,Open,62,30,1,2024-12-01,2025-01-31,Qualys,Cloud Team,cloud.alerts@example.com,EU,Server,Linux,Patch VMware products
FND-013903,AST-000113,db-prd-apac-3302,Critical,9.6,9.5,CVE-2020-0601,CryptoAPI Spoofing,DefenseEvasion,1,1,Open,130,7,1,2024-09-25,2025-02-01,Defender,IAM Team,iam.alerts@example.com,APAC,Server,Windows,Apply Microsoft patch
FND-013904,AST-000114,api-prd-in1-9931,High,8.9,8.6,CVE-2023-27997,FortiOS Heap Overflow,InitialAccess,1,1,Open,48,30,1,2024-12-18,2025-02-01,Qualys,Network Team,net.alerts@example.com,IND,NetworkDevice,NetworkOS,Upgrade FortiOS
FND-013905,AST-000115,web-prd-usw-5512,Medium,6.8,6.5,CVE-2022-41040,Exchange SSRF,InitialAccess,0,0,Open,92,90,1,2024-11-01,2025-01-28,Defender,Messaging Team,msg.alerts@example.com,US,Server,Windows,Apply Exchange updates
FND-013906,AST-000101,web-prd-usw-0042,Critical,10.0,10.0,CVE-2021-44228,Log4Shell RCE,RemoteCodeExecution,1,1,Open,120,7,1,2024-10-05,2025-02-01,Qualys,AppSec Team,appsec.alerts@example.com,US,Server,Linux,Upgrade Log4j immediately
FND-013907,AST-000102,api-prd-usw-1123,Critical,9.8,9.6,CVE-2020-1472,Zerologon,PrivilegeEscalation,1,1,Open,95,7,1,2024-11-01,2025-02-01,Defender,IAM Team,iam.alerts@example.com,US,Server,Windows,Patch domain controllers
FND-013908,AST-000103,db-prd-in1-2301,High,9.1,8.9,CVE-2023-34362,MOVEit SQLi,DataExfiltration,1,1,In Progress,42,30,1,2024-12-20,2025-02-01,Tenable,AppSec Team,appsec.alerts@example.com,IND,Database,Linux,Patch MOVEit and rotate creds
FND-013909,AST-000104,win-prd-euw-8891,High,8.8,8.7,CVE-2019-0708,BlueKeep,RemoteCodeExecution,1,0,Open,60,30,1,2024-12-05,2025-01-28,Qualys,Endpoint Team,endpoint.alerts@example.com,EU,Workstation,Windows,Patch Windows and restrict RDP
FND-013910,AST-000105,k8s-prd-usw-7712,Critical,9.8,9.9,CVE-2022-22965,Spring4Shell,RemoteCodeExecution,1,1,Open,75,7,1,2024-11-20,2025-02-03,Snyk,Cloud Team,cloud.alerts@example.com,US,Container,ContainerOS,Upgrade Spring framework
FND-013911,AST-000106,mail-prd-use-3321,High,9.8,9.3,CVE-2023-23397,Outlook NTLM Leak,CredentialAccess,1,1,Mitigated,20,30,0,2025-01-05,2025-01-27,Defender,Endpoint Team,endpoint.alerts@example.com,US,Laptop,Windows,Apply Outlook patch
FND-013912,AST-000107,net-prd-apac-1209,Critical,9.8,9.6,CVE-2023-46747,F5 BIG-IP Auth Bypass,InitialAccess,1,0,Open,35,7,1,2024-12-30,2025-02-02,Qualys,Network Team,net.alerts@example.com,APAC,NetworkDevice,NetworkOS,Patch BIG-IP firmware
FND-013913,AST-000108,collab-prd-usw-8821,High,9.4,9.1,CVE-2023-3519,Citrix NetScaler RCE,InitialAccess,1,1,Open,40,30,1,2024-12-25,2025-02-01,Rapid7,Collaboration Team,collab.alerts@example.com,US,Server,Linux,Apply Citrix updates
FND-013914,AST-000109,print-prd-euw-4421,Medium,7.8,7.4,CVE-2021-34527,PrintNightmare,PrivilegeEscalation,0,0,Open,110,90,1,2024-10-15,2025-01-30,Defender,IT Team,it.alerts@example.com,EU,Server,Windows,Disable print spooler
FND-013915,AST-000110,vc-prd-usw-9921,Critical,9.8,9.7,CVE-2021-21985,vCenter RCE,RemoteCodeExecution,1,1,Open,55,7,1,2024-12-10,2025-02-03,Qualys,Cloud Team,cloud.alerts@example.com,US,Server,Linux,Patch vCenter
FND-013916,AST-000111,api-prd-usw-2044,High,8.6,8.3,CVE-2022-30190,Follina MSDT,Execution,0,0,Open,88,30,1,2024-11-15,2025-01-29,Defender,Endpoint Team,endpoint.alerts@example.com,US,Workstation,Windows,Disable MSDT
FND-013917,AST-000112,web-prd-euw-7710,High,8.4,8.1,CVE-2023-20887,VMware Auth Bypass,InitialAccess,1,0,Open,62,30,1,2024-12-01,2025-01-31,Qualys,Cloud Team,cloud.alerts@example.com,EU,Server,Linux,Patch VMware products
FND-013918,AST-000113,db-prd-apac-3302,Critical,9.6,9.5,CVE-2020-0601,CryptoAPI Spoofing,DefenseEvasion,1,1,Open,130,7,1,2024-09-25,2025-02-01,Defender,IAM Team,iam.alerts@example.com,APAC,Server,Windows,Apply Microsoft patch
FND-013919,AST-000114,api-prd-in1-9931,High,8.9,8.6,CVE-2023-27997,FortiOS Heap Overflow,InitialAccess,1,1,Open,48,30,1,2024-12-18,2025-02-01,Qualys,Network Team,net.alerts@example.com,IND,NetworkDevice,NetworkOS,Upgrade FortiOS
FND-013920,AST-000115,web-prd-usw-5512,Medium,6.8,6.5,CVE-2022-41040,Exchange SSRF,InitialAccess,0,0,Open,92,90,1,2024-11-01,2025-01-28,Defender,Messaging Team,msg.alerts@example.com,US,Server,Windows,Apply Exchange updates
FND-013921,AST-000101,web-prd-usw-0042,Critical,10.0,10.0,CVE-2021-44228,Log4Shell RCE,RemoteCodeExecution,1,1,Open,120,7,1,2024-10-05,2025-02-01,Qualys,AppSec Team,appsec.alerts@example.com,US,Server,Linux,Upgrade Log4j immediately
FND-013922,AST-000102,api-prd-usw-1123,Critical,9.8,9.6,CVE-2020-1472,Zerologon,PrivilegeEscalation,1,1,Open,95,7,1,2024-11-01,2025-02-01,Defender,IAM Team,iam.alerts@example.com,US,Server,Windows,Patch domain controllers
FND-013923,AST-000103,db-prd-in1-2301,High,9.1,8.9,CVE-2023-34362,MOVEit SQLi,DataExfiltration,1,1,In Progress,42,30,1,2024-12-20,2025-02-01,Tenable,AppSec Team,appsec.alerts@example.com,IND,Database,Linux,Patch MOVEit and rotate creds
FND-013924,AST-000104,win-prd-euw-8891,High,8.8,8.7,CVE-2019-0708,BlueKeep,RemoteCodeExecution,1,0,Open,60,30,1,2024-12-05,2025-01-28,Qualys,Endpoint Team,endpoint.alerts@example.com,EU,Workstation,Windows,Patch Windows and restrict RDP
FND-013925,AST-000105,k8s-prd-usw-7712,Critical,9.8,9.9,CVE-2022-22965,Spring4Shell,RemoteCodeExecution,1,1,Open,75,7,1,2024-11-20,2025-02-03,Snyk,Cloud Team,cloud.alerts@example.com,US,Container,ContainerOS,Upgrade Spring framework
